"simulation_id","seed","dgp","cv_method","split_id","train_n","validation_n","train_time_min","train_time_max","validation_time_min","validation_time_max","validation_contiguous","uses_future_training","h","removed_time_min","removed_time_max"
14,20274816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
14,20274816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
14,20274816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
14,20274816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
15,20275816,"AR(1)","kfold",1,123,31,31,184,33,175,FALSE,TRUE,NA,NA,NA
15,20275816,"AR(1)","kfold",2,123,31,31,184,38,183,FALSE,TRUE,NA,NA,NA
15,20275816,"AR(1)","kfold",3,123,31,31,184,32,181,FALSE,TRUE,NA,NA,NA
15,20275816,"AR(1)","kfold",4,123,31,32,184,31,177,FALSE,TRUE,NA,NA,NA
15,20275816,"AR(1)","kfold",5,124,30,31,183,34,184,FALSE,TRUE,NA,NA,NA
15,20275816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
15,20275816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
15,20275816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
15,20275816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
15,20275816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
15,20275816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
15,20275816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
15,20275816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
15,20275816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
15,20275816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
15,20275816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
15,20275816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
15,20275816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
15,20275816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
15,20275816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
16,20276816,"AR(1)","kfold",1,123,31,31,184,39,182,FALSE,TRUE,NA,NA,NA
16,20276816,"AR(1)","kfold",2,123,31,31,184,33,183,FALSE,TRUE,NA,NA,NA
16,20276816,"AR(1)","kfold",3,123,31,31,184,36,179,FALSE,TRUE,NA,NA,NA
16,20276816,"AR(1)","kfold",4,123,31,33,183,31,184,FALSE,TRUE,NA,NA,NA
16,20276816,"AR(1)","kfold",5,124,30,31,184,34,181,FALSE,TRUE,NA,NA,NA
16,20276816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
16,20276816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
16,20276816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
16,20276816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
16,20276816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
16,20276816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
16,20276816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
16,20276816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
16,20276816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
16,20276816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
16,20276816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
16,20276816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
16,20276816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
16,20276816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
16,20276816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
17,20277816,"AR(1)","kfold",1,123,31,34,183,31,184,FALSE,TRUE,NA,NA,NA
17,20277816,"AR(1)","kfold",2,123,31,31,184,36,183,FALSE,TRUE,NA,NA,NA
17,20277816,"AR(1)","kfold",3,123,31,31,184,34,180,FALSE,TRUE,NA,NA,NA
17,20277816,"AR(1)","kfold",4,123,31,31,184,37,175,FALSE,TRUE,NA,NA,NA
17,20277816,"AR(1)","kfold",5,124,30,31,184,35,178,FALSE,TRUE,NA,NA,NA
17,20277816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
17,20277816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
17,20277816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
17,20277816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
17,20277816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
17,20277816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
17,20277816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
17,20277816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
17,20277816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
17,20277816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
17,20277816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
17,20277816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
17,20277816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
17,20277816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
17,20277816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
18,20278816,"AR(1)","kfold",1,123,31,31,184,43,183,FALSE,TRUE,NA,NA,NA
18,20278816,"AR(1)","kfold",2,123,31,34,184,31,182,FALSE,TRUE,NA,NA,NA
18,20278816,"AR(1)","kfold",3,123,31,31,184,40,177,FALSE,TRUE,NA,NA,NA
18,20278816,"AR(1)","kfold",4,123,31,31,183,34,184,FALSE,TRUE,NA,NA,NA
18,20278816,"AR(1)","kfold",5,124,30,31,184,35,172,FALSE,TRUE,NA,NA,NA
18,20278816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
18,20278816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
18,20278816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
18,20278816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
18,20278816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
18,20278816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
18,20278816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
18,20278816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
18,20278816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
18,20278816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
18,20278816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
18,20278816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
18,20278816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
18,20278816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
18,20278816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
19,20279816,"AR(1)","kfold",1,123,31,33,184,31,181,FALSE,TRUE,NA,NA,NA
19,20279816,"AR(1)","kfold",2,123,31,31,183,39,184,FALSE,TRUE,NA,NA,NA
19,20279816,"AR(1)","kfold",3,123,31,31,184,41,183,FALSE,TRUE,NA,NA,NA
19,20279816,"AR(1)","kfold",4,123,31,31,184,33,182,FALSE,TRUE,NA,NA,NA
19,20279816,"AR(1)","kfold",5,124,30,31,184,34,172,FALSE,TRUE,NA,NA,NA
19,20279816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
19,20279816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
19,20279816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
19,20279816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
19,20279816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
19,20279816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
19,20279816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
19,20279816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
19,20279816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
19,20279816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
19,20279816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
19,20279816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
19,20279816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
19,20279816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
19,20279816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
20,20280816,"AR(1)","kfold",1,123,31,31,184,45,174,FALSE,TRUE,NA,NA,NA
20,20280816,"AR(1)","kfold",2,123,31,31,184,33,183,FALSE,TRUE,NA,NA,NA
20,20280816,"AR(1)","kfold",3,123,31,31,184,37,181,FALSE,TRUE,NA,NA,NA
20,20280816,"AR(1)","kfold",4,123,31,32,183,31,184,FALSE,TRUE,NA,NA,NA
20,20280816,"AR(1)","kfold",5,124,30,31,184,32,180,FALSE,TRUE,NA,NA,NA
20,20280816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
20,20280816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
20,20280816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
20,20280816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
20,20280816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
20,20280816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
20,20280816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
20,20280816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
20,20280816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
20,20280816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
20,20280816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
20,20280816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
20,20280816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
20,20280816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
20,20280816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
21,20281816,"AR(1)","kfold",1,123,31,31,183,38,184,FALSE,TRUE,NA,NA,NA
21,20281816,"AR(1)","kfold",2,123,31,31,184,33,181,FALSE,TRUE,NA,NA,NA
21,20281816,"AR(1)","kfold",3,123,31,31,184,35,177,FALSE,TRUE,NA,NA,NA
21,20281816,"AR(1)","kfold",4,123,31,31,184,32,182,FALSE,TRUE,NA,NA,NA
21,20281816,"AR(1)","kfold",5,124,30,32,184,31,183,FALSE,TRUE,NA,NA,NA
21,20281816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
21,20281816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
21,20281816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
21,20281816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
21,20281816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
21,20281816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
21,20281816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
21,20281816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
21,20281816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
21,20281816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
21,20281816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
21,20281816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
21,20281816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
21,20281816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
21,20281816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
22,20282816,"AR(1)","kfold",1,123,31,31,184,36,175,FALSE,TRUE,NA,NA,NA
22,20282816,"AR(1)","kfold",2,123,31,31,184,37,179,FALSE,TRUE,NA,NA,NA
22,20282816,"AR(1)","kfold",3,123,31,31,184,40,181,FALSE,TRUE,NA,NA,NA
22,20282816,"AR(1)","kfold",4,123,31,31,183,34,184,FALSE,TRUE,NA,NA,NA
22,20282816,"AR(1)","kfold",5,124,30,34,184,31,183,FALSE,TRUE,NA,NA,NA
22,20282816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
22,20282816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
22,20282816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
22,20282816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
22,20282816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
22,20282816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
22,20282816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
22,20282816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
22,20282816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
22,20282816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
22,20282816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
22,20282816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
22,20282816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
22,20282816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
22,20282816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
23,20283816,"AR(1)","kfold",1,123,31,31,184,33,181,FALSE,TRUE,NA,NA,NA
23,20283816,"AR(1)","kfold",2,123,31,31,184,47,183,FALSE,TRUE,NA,NA,NA
23,20283816,"AR(1)","kfold",3,123,31,32,184,31,180,FALSE,TRUE,NA,NA,NA
23,20283816,"AR(1)","kfold",4,123,31,31,183,36,184,FALSE,TRUE,NA,NA,NA
23,20283816,"AR(1)","kfold",5,124,30,31,184,32,177,FALSE,TRUE,NA,NA,NA
23,20283816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
23,20283816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
23,20283816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
23,20283816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
23,20283816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
23,20283816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
23,20283816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
23,20283816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
23,20283816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
23,20283816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
23,20283816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
23,20283816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
23,20283816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
23,20283816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
23,20283816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
24,20284816,"AR(1)","kfold",1,123,31,31,184,39,176,FALSE,TRUE,NA,NA,NA
24,20284816,"AR(1)","kfold",2,123,31,31,184,34,181,FALSE,TRUE,NA,NA,NA
24,20284816,"AR(1)","kfold",3,123,31,31,184,32,166,FALSE,TRUE,NA,NA,NA
24,20284816,"AR(1)","kfold",4,123,31,31,181,33,184,FALSE,TRUE,NA,NA,NA
24,20284816,"AR(1)","kfold",5,124,30,32,184,31,175,FALSE,TRUE,NA,NA,NA
24,20284816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
24,20284816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
24,20284816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
24,20284816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
24,20284816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
24,20284816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
24,20284816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
24,20284816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
24,20284816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
24,20284816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
24,20284816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
24,20284816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
24,20284816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
24,20284816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
24,20284816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
25,20285816,"AR(1)","kfold",1,123,31,31,184,40,181,FALSE,TRUE,NA,NA,NA
25,20285816,"AR(1)","kfold",2,123,31,31,183,33,184,FALSE,TRUE,NA,NA,NA
25,20285816,"AR(1)","kfold",3,123,31,31,184,32,179,FALSE,TRUE,NA,NA,NA
25,20285816,"AR(1)","kfold",4,123,31,31,184,35,172,FALSE,TRUE,NA,NA,NA
25,20285816,"AR(1)","kfold",5,124,30,32,184,31,183,FALSE,TRUE,NA,NA,NA
25,20285816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
25,20285816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
25,20285816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
25,20285816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
25,20285816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
25,20285816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
25,20285816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
25,20285816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
25,20285816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
25,20285816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
25,20285816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
25,20285816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
25,20285816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
25,20285816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
25,20285816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
26,20286816,"AR(1)","kfold",1,123,31,31,184,36,176,FALSE,TRUE,NA,NA,NA
26,20286816,"AR(1)","kfold",2,123,31,31,184,35,182,FALSE,TRUE,NA,NA,NA
26,20286816,"AR(1)","kfold",3,123,31,31,184,34,172,FALSE,TRUE,NA,NA,NA
26,20286816,"AR(1)","kfold",4,123,31,33,184,31,174,FALSE,TRUE,NA,NA,NA
26,20286816,"AR(1)","kfold",5,124,30,31,182,33,184,FALSE,TRUE,NA,NA,NA
26,20286816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
26,20286816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
26,20286816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
26,20286816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
26,20286816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
26,20286816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
26,20286816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
26,20286816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
26,20286816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
26,20286816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
26,20286816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
26,20286816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
26,20286816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
26,20286816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
26,20286816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
27,20287816,"AR(1)","kfold",1,123,31,31,184,37,179,FALSE,TRUE,NA,NA,NA
27,20287816,"AR(1)","kfold",2,123,31,32,184,31,175,FALSE,TRUE,NA,NA,NA
27,20287816,"AR(1)","kfold",3,123,31,31,184,33,178,FALSE,TRUE,NA,NA,NA
27,20287816,"AR(1)","kfold",4,123,31,31,184,32,182,FALSE,TRUE,NA,NA,NA
27,20287816,"AR(1)","kfold",5,124,30,31,182,35,184,FALSE,TRUE,NA,NA,NA
27,20287816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
27,20287816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
27,20287816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
27,20287816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
27,20287816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
27,20287816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
27,20287816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
27,20287816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
27,20287816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
27,20287816,"AR(1)","hblock",5,119,30,31,149,155,184,TRUE,FALSE,5,150,184
27,20287816,"AR(1)","rolling_origin",1,77,16,31,107,108,123,TRUE,FALSE,NA,NA,NA
27,20287816,"AR(1)","rolling_origin",2,93,16,31,123,124,139,TRUE,FALSE,NA,NA,NA
27,20287816,"AR(1)","rolling_origin",3,109,16,31,139,140,155,TRUE,FALSE,NA,NA,NA
27,20287816,"AR(1)","rolling_origin",4,125,16,31,155,156,171,TRUE,FALSE,NA,NA,NA
27,20287816,"AR(1)","rolling_origin",5,141,13,31,171,172,184,TRUE,FALSE,NA,NA,NA
28,20288816,"AR(1)","kfold",1,123,31,31,184,36,183,FALSE,TRUE,NA,NA,NA
28,20288816,"AR(1)","kfold",2,123,31,31,183,38,184,FALSE,TRUE,NA,NA,NA
28,20288816,"AR(1)","kfold",3,123,31,31,184,35,180,FALSE,TRUE,NA,NA,NA
28,20288816,"AR(1)","kfold",4,123,31,35,184,31,182,FALSE,TRUE,NA,NA,NA
28,20288816,"AR(1)","kfold",5,124,30,31,184,37,181,FALSE,TRUE,NA,NA,NA
28,20288816,"AR(1)","blocked",1,123,31,62,184,31,61,TRUE,TRUE,NA,NA,NA
28,20288816,"AR(1)","blocked",2,123,31,31,184,62,92,TRUE,TRUE,NA,NA,NA
28,20288816,"AR(1)","blocked",3,123,31,31,184,93,123,TRUE,TRUE,NA,NA,NA
28,20288816,"AR(1)","blocked",4,123,31,31,184,124,154,TRUE,TRUE,NA,NA,NA
28,20288816,"AR(1)","blocked",5,124,30,31,154,155,184,TRUE,FALSE,NA,NA,NA
28,20288816,"AR(1)","hblock",1,118,31,67,184,31,61,TRUE,TRUE,5,31,66
28,20288816,"AR(1)","hblock",2,113,31,31,184,62,92,TRUE,TRUE,5,57,97
28,20288816,"AR(1)","hblock",3,113,31,31,184,93,123,TRUE,TRUE,5,88,128
28,20288816,"AR(1)","hblock",4,113,31,31,184,124,154,TRUE,TRUE,5,119,159
