"sim_id","dgp","cv_method","selected_model","cv_error","test_error","bias"
141,"AR(1)","rolling_origin","LM-lag1",0.498978494816551,1.03623035839777,-0.537251863581222
142,"AR(1)","kfold","LM-lag5",1.05176027585383,1.00526158664779,0.0464986892060404
142,"AR(1)","rolling_origin","LM-lag1",0.908720360278423,0.971329609417168,-0.0626092491387457
143,"AR(1)","kfold","LM-lag1",0.972970117903986,1.02673740571348,-0.0537672878094956
143,"AR(1)","rolling_origin","LM-lag5",0.921669231608092,1.09097912525463,-0.169309893646535
144,"AR(1)","kfold","LM-lag1",1.04250443794166,0.931155619113996,0.111348818827665
144,"AR(1)","rolling_origin","LM-lag1",0.828162890334098,0.931155619113996,-0.102992728779898
145,"AR(1)","kfold","LM-lag1",0.963678614174727,0.907665327874762,0.0560132862999644
145,"AR(1)","rolling_origin","LM-lag5",0.767911345704343,0.931884292209939,-0.163972946505596
146,"AR(1)","kfold","LM-lag1",0.989606924711356,1.03486634457752,-0.0452594198661637
146,"AR(1)","rolling_origin","LM-lag5",0.702649602682742,1.01995450480473,-0.317304902121993
147,"AR(1)","kfold","LM-lag1",1.01588572757773,0.975377264121752,0.0405084634559741
147,"AR(1)","rolling_origin","LM-lag1",0.871976150672219,0.975377264121752,-0.103401113449533
148,"AR(1)","kfold","LM-lag1",0.993715742695077,0.890018931089755,0.103696811605322
148,"AR(1)","rolling_origin","LM-lag1",1.04912031727444,0.890018931089755,0.159101386184681
